ID,Sex,Age,New customer index,Customer seniority,Primary customer,Customer type,Customer relation,Activity index,Income
1247223,2,23,2,35,1,1,1,1,48848
1247224,2,23,2,35,1,1,1,1,88776
1247225,2,23,2,35,1,1,1,1,2
1247228,1,25,2,35,1,1,2,2,146282
1247154,1,22,2,35,1,1,1,1,2
1247153,1,23,2,35,1,1,2,2,147697
1247152,1,23,2,35,1,1,1,1,2
1247272,2,24,2,35,1,1,2,2,2
1247273,1,23,2,35,1,1,2,1,2
1247274,1,23,2,35,1,1,1,1,141242
1247275,1,25,2,35,1,1,2,2,2
1247276,1,23,2,35,1,1,2,2,58888
1247277,2,22,2,35,1,1,1,1,43954
1247279,1,23,2,35,1,1,2,2,93838
1247282,2,23,2,35,1,1,2,2,184412
1247283,1,24,2,35,1,1,2,2,8638
1247284,1,27,2,35,1,1,2,2,2
1247285,1,23,2,35,1,1,2,2,2
1247287,1,48,2,35,1,1,2,2,77922
1247288,2,28,2,35,1,1,2,2,64446
1247289,2,23,2,35,1,1,2,2,21646
1247292,1,24,2,35,1,1,1,1,128392
1247271,2,23,2,35,1,1,2,2,124166
1247293,1,26,2,35,1,1,2,2,119652
1247272,1,23,2,35,1,1,2,2,71597
1247268,1,23,2,35,1,1,2,2,96439
1247248,1,26,2,35,1,1,2,2,2
1247249,2,22,2,35,1,1,2,2,52815
1247251,1,22,2,35,1,1,2,2,88222
1247253,2,23,2,35,1,1,1,1,2
1247254,2,27,2,35,1,1,2,2,78223
1247255,1,27,2,35,1,1,2,2,269696
1247256,1,23,2,35,1,1,2,2,126457
1247257,2,28,2,35,1,1,2,2,87467
1247259,2,23,2,35,1,1,1,1,91295
1247262,1,23,2,35,1,1,1,1,2
1247261,1,22,2,35,1,1,1,1,119852
1247263,2,25,2,35,1,1,1,1,83223
1247264,1,23,2,35,1,1,2,2,121242
1247265,2,23,2,35,1,1,2,2,37273
1247266,1,22,2,35,1,1,2,2,134839
1247269,1,22,2,35,1,1,2,2,87225
1247294,2,23,2,35,1,1,2,2,77954
1247295,1,34,2,35,1,1,2,2,2
1247296,2,26,2,35,1,1,1,2,63751
1247128,1,23,2,35,1,1,2,2,74625
1247132,1,23,2,12,1,1,1,1,127443
1247134,2,22,2,35,1,1,1,1,2
1247136,1,26,2,35,1,1,2,2,2
1247137,2,23,2,35,1,1,2,2,122327
1247138,1,23,2,35,1,1,1,2,97272
1247139,2,23,2,35,1,1,1,1,167258
1247141,1,22,2,35,1,1,1,1,96766
1247143,1,23,2,35,1,1,2,2,372767
1247144,2,23,2,35,1,1,2,2,53989
1247145,2,24,2,35,1,1,2,2,298381
1247146,2,23,2,35,1,1,2,2,128847
1247147,1,32,2,35,1,1,1,1,2
1247148,2,23,2,35,1,1,2,2,212855
1247149,2,23,2,35,1,1,2,1,139825
1247127,1,25,2,35,1,1,2,2,197224
1247126,2,23,2,35,1,1,2,2,198563
1247123,2,23,2,35,1,1,2,2,92925
1247121,1,23,2,35,1,1,2,2,77738
1247299,1,23,2,35,1,1,1,1,2
1247122,2,23,2,35,1,1,2,1,128272
1247121,2,22,2,35,1,1,1,1,42112
1247123,2,23,2,35,1,1,2,1,162449
1247125,1,23,2,35,1,1,2,2,2
1247128,1,25,2,35,1,1,2,2,83417
1247129,1,23,2,35,1,1,2,2,79624
1247252,2,23,2,35,1,1,1,1,244392
1247112,1,23,2,35,1,1,2,2,346411
1247112,2,23,2,35,1,1,2,2,272217
1247113,1,22,2,35,1,1,1,1,89858
1247115,2,28,2,35,1,1,1,1,68419
1247116,2,22,2,35,1,1,1,1,51785
1247118,1,23,2,35,1,1,2,2,178472
1247119,1,23,2,35,1,1,2,2,125142
1247122,1,23,2,35,1,1,2,2,128461
1247111,1,23,2,35,1,1,2,2,69238
1247696,2,23,2,35,1,1,1,1,92228
1247698,1,23,2,35,1,1,2,2,122423
1247699,1,23,2,35,1,1,2,2,83911
1248198,1,23,2,35,1,1,1,1,85621
1248222,2,23,2,35,1,1,2,2,75547
1248221,2,23,2,35,1,1,2,2,389728
1248222,2,23,2,35,1,1,2,2,69388
1248224,2,23,2,35,1,1,2,2,118733
1248225,1,26,2,35,1,1,2,2,19261
1248226,1,23,2,35,1,1,2,2,155874
1248227,2,22,2,35,1,1,2,2,262356
1248229,1,23,2,35,1,1,2,2,78458
1248212,1,23,2,35,1,1,2,2,56245
1248211,1,53,2,35,1,1,1,1,2
1248212,1,23,2,35,1,1,2,2,122328
1248213,1,22,2,35,1,1,1,1,82732
1248216,1,23,2,35,1,1,2,2,125797
1248217,1,23,2,35,1,1,2,2,2
1248197,2,23,2,35,1,1,2,2,163223
1248218,1,22,2,35,1,1,2,2,174532
1248195,2,25,2,35,1,1,1,1,81929
1248192,1,22,2,35,1,1,1,1,2
1248174,1,22,2,35,1,1,2,2,138296
1248176,2,27,2,35,1,1,2,2,48871
1248177,1,27,2,35,1,1,2,2,72615
1248178,1,23,2,35,1,1,1,2,2
1248179,1,23,2,35,1,1,1,1,82352
1248182,2,23,2,35,1,1,1,1,266857
1248181,1,28,2,35,1,1,2,2,57583
1248183,1,24,2,35,1,1,1,1,83442
1248184,1,23,2,35,1,1,1,1,76569
1248185,1,23,2,35,1,1,2,1,164311
1248186,1,26,2,35,1,1,2,2,132618
1248187,1,23,2,35,1,1,2,2,96912
1248188,1,32,2,35,1,1,2,2,2
1248189,2,28,2,35,1,1,2,2,49195
1248192,1,22,2,35,1,1,1,1,39256
1248194,2,24,2,35,1,1,1,1,44262
1248173,1,24,2,35,1,1,1,1,132332
1248219,2,26,2,35,1,1,2,2,227194
1248221,1,23,2,35,1,1,2,2,2
1248249,1,23,2,35,1,1,2,2,42767
1248252,2,23,2,35,1,1,1,1,47325
1248251,1,31,2,35,1,1,2,2,2
1248252,1,23,2,35,1,1,2,1,2
1248253,1,22,2,35,1,1,2,2,389524
1248255,2,25,2,35,1,1,2,2,66522
1248258,2,23,2,35,1,1,2,2,155422
1248262,1,23,2,35,1,1,2,2,2
1248261,2,23,2,35,1,1,2,2,68271
1248262,2,27,2,35,1,1,1,1,2
1248263,1,22,2,35,1,1,1,1,98486
1248265,1,27,2,35,1,1,1,1,72828
1248266,1,23,2,35,1,1,2,2,411183
1248269,2,23,2,35,1,1,1,1,91722
1248272,1,23,2,35,1,1,1,1,131368
1248248,1,23,2,35,1,1,1,2,2
1248222,2,23,2,35,1,1,2,2,94794
1248247,1,23,2,35,1,1,2,2,2
1248245,2,26,2,35,1,1,2,2,99384
1248222,2,24,2,35,1,1,2,2,2
1248223,1,22,2,35,1,1,2,2,128374
1248225,2,28,2,35,1,1,2,2,2
1248226,1,22,2,35,1,1,2,2,2
1248228,1,23,2,35,1,1,2,2,71257
1248229,2,23,2,35,1,1,2,2,2
1248232,1,23,2,35,1,1,1,1,123186
1248233,2,33,2,35,1,1,2,2,124965
1248234,1,23,2,35,1,1,2,2,2
1248236,1,25,2,35,1,1,2,2,79239
1248237,1,22,2,35,1,1,2,2,86226
1248239,1,23,2,35,1,1,2,2,56187
1248242,1,23,2,35,1,1,1,1,82923
1248241,2,23,2,35,1,1,1,1,49624
1248242,1,22,2,35,1,1,2,2,72682
1248246,1,23,2,35,1,1,1,2,2
1248271,2,28,2,35,1,1,2,2,42941
1248172,1,24,2,35,1,1,2,2,52768
1248172,1,24,2,35,1,1,1,2,91682
1248112,1,25,2,35,1,1,2,2,62254
1248113,2,29,2,35,1,1,1,2,85762
1248114,1,23,2,35,1,1,2,2,2
1248115,1,23,2,35,1,1,1,1,53222
1248116,2,23,2,35,1,1,2,2,189827
1248117,2,22,2,35,1,1,2,2,74144
1248118,1,24,2,35,1,1,2,2,2
1248119,1,26,2,35,1,1,2,2,45363
1248122,1,23,2,35,1,1,2,2,68252
1248121,1,23,2,35,1,1,2,2,86578
1248122,1,23,2,35,1,1,1,1,2
1248123,1,26,2,35,1,1,2,2,42232
1248124,2,23,2,35,1,1,1,1,65554
1248125,1,23,2,35,1,1,2,2,59212
1248126,2,25,2,35,1,1,2,2,191236
1248112,1,26,2,35,1,1,2,2,39279
1248127,1,23,2,35,1,1,2,2,252923
1248129,1,34,2,35,1,1,2,2,57896
1248127,2,25,2,35,1,1,2,2,2
1248288,2,24,2,35,1,1,2,2,181176
1248289,1,24,2,35,1,1,2,2,125822
1248292,1,22,2,35,1,1,2,1,2
1248292,2,32,2,35,1,1,2,2,2
1248293,2,23,2,35,1,1,1,1,49835
1248295,2,23,2,35,1,1,2,1,113272
1248296,2,31,2,35,1,1,2,2,125668
1248297,1,23,2,35,1,1,2,2,82632
1248299,2,23,2,35,1,1,2,1,148625
1248122,2,27,2,35,1,1,2,2,2
1248121,1,23,2,35,1,1,2,2,32272
1248122,1,23,2,35,1,1,1,2,71358
1248123,2,25,2,35,1,1,2,2,161543
1248124,2,26,2,35,1,1,2,2,2
1248126,2,23,2,35,1,1,2,2,169513
1248128,2,23,2,35,1,1,2,2,119963
1248171,2,23,2,35,1,1,1,1,142742
1248128,1,23,2,35,1,1,2,2,93574
1248132,2,24,2,35,1,1,2,2,86975
1248154,1,23,2,35,1,1,1,1,2
1248155,1,23,2,35,1,1,2,2,41251
1248156,2,27,2,35,1,1,2,2,222672
1248157,2,23,2,35,1,1,2,2,2
1248158,1,22,2,35,1,1,2,2,142158
1248162,1,23,2,35,1,1,2,1,66267
1248161,2,26,2,35,1,1,1,1,82933
1248162,1,32,2,35,1,1,2,2,67182
1248163,1,23,2,35,1,1,1,1,89252
1248164,1,23,2,35,1,1,2,2,143776
1248165,2,23,2,35,1,1,1,1,133815
1248166,1,24,2,35,1,1,1,1,122676
1248167,2,23,2,35,1,1,2,2,53857
1248168,2,27,2,35,1,1,2,2,42874
1248169,1,23,2,35,1,1,2,2,61296
1248152,1,22,2,35,1,1,1,1,67984
1248129,2,26,2,35,1,1,2,2,129611
1248151,2,25,2,35,1,1,1,1,127775
1248149,2,23,2,35,1,1,2,2,2
1248131,1,23,2,35,1,1,2,2,51776
1248132,1,23,2,35,1,1,2,2,141284
1248133,1,23,2,35,1,1,1,1,69688
1248134,1,27,2,35,1,1,2,2,52215
1248135,2,23,2,35,1,1,2,2,55485
1248136,1,24,2,35,1,1,2,2,2
1248137,2,23,2,35,1,1,2,2,22222
1248139,2,23,2,35,1,1,2,2,2
1248142,2,23,2,35,1,1,2,2,2
1248141,2,23,2,35,1,1,2,1,2
1248142,2,23,2,35,1,1,2,2,162775
1248143,2,23,2,35,1,1,1,2,121912
1248144,1,23,2,35,1,1,2,2,62821
1248145,1,24,2,35,1,1,2,2,2
1248148,1,23,2,35,1,1,2,2,79686
1248152,1,26,2,35,1,1,2,2,47229
1248272,1,23,2,35,1,1,2,1,92279
1248273,2,2,2,2,2,2,2,2,2
1248275,1,23,2,35,1,1,1,1,2
1248382,1,23,2,35,1,1,2,2,24326
1248385,2,23,2,35,1,1,2,2,63193
1248386,2,23,2,35,1,1,1,1,37442
1248387,2,49,2,35,1,1,2,2,39387
1248388,2,23,2,35,1,1,2,2,2
1248389,1,23,2,35,1,1,1,1,81487
1248392,1,23,2,35,1,1,2,1,112948
1248391,2,26,2,35,1,1,2,2,64327
1248393,2,23,2,35,1,1,1,1,71956
1248394,1,24,2,35,1,1,2,2,73326
1248395,1,22,2,35,1,1,2,2,2
1248397,2,27,2,35,1,1,2,2,138239
1248399,1,28,2,35,1,1,2,1,82219
1248422,2,25,2,35,1,1,2,2,2
1248421,1,28,2,35,1,1,1,1,129624
1248381,2,26,2,35,1,1,2,2,2
1248422,2,23,2,35,1,1,1,1,142122
1248382,1,23,2,35,1,1,2,2,53212
1248378,1,23,2,35,1,1,2,2,2
1248362,1,23,2,35,1,1,2,2,127521
1248363,2,23,2,35,1,1,1,1,226215
1248364,1,25,2,35,1,1,2,2,123518
1248365,1,23,2,35,1,1,1,1,2
1248366,1,23,2,35,1,1,1,1,2
1248368,1,24,2,35,1,1,2,2,2
1248369,2,28,2,35,1,1,2,1,86835
1248372,1,23,2,35,1,1,2,1,45479
1248371,1,23,2,35,1,1,2,2,69158
1248372,2,25,2,35,1,1,2,2,2
1248373,1,24,2,35,1,1,2,1,2
1248374,2,32,2,35,1,1,2,2,81417
1248375,1,25,2,35,1,1,2,1,134486
1248376,2,23,2,35,1,1,2,2,69839
1248377,1,23,2,35,1,1,2,2,46281
1248379,1,25,2,35,1,1,2,2,61591
1248361,2,23,2,35,1,1,1,1,88326
1248423,2,24,2,35,1,1,2,1,82853
1248426,1,22,2,35,1,1,2,2,162471
1248438,2,23,2,35,1,1,1,1,2
1248439,1,23,2,35,1,1,1,1,136418
1248441,2,24,2,35,1,1,2,2,81518
1248442,1,38,2,35,1,1,2,1,137895
1248443,1,23,2,35,1,1,2,2,141655
1248444,1,23,2,35,1,1,2,2,118626
1248445,1,22,2,35,1,1,2,1,128256
1248447,2,23,2,35,1,1,1,1,177422
1248449,1,22,2,35,1,1,2,1,141122
1248451,1,23,2,35,1,1,1,1,84596
1248452,1,23,2,35,1,1,2,2,69282
1248453,1,23,2,35,1,1,1,1,2
1248454,2,24,2,35,1,1,1,1,81952
1248455,1,25,2,35,1,1,2,2,2
1248456,2,23,2,35,1,1,2,2,52849
1248435,1,23,2,35,1,1,2,2,2
1248424,1,22,2,35,1,1,2,2,161749
1248433,1,22,2,35,1,1,2,2,491241
1248431,2,24,2,35,1,1,1,1,93427
1248428,2,24,2,35,1,1,2,2,52785
1248429,1,22,2,35,1,1,2,2,127291
1248411,2,24,2,35,1,1,2,2,42398
1248412,1,22,2,35,1,1,2,2,41462
1248414,2,23,2,35,1,1,1,1,97414
1248415,1,23,2,35,1,1,1,1,171437
1248416,2,23,2,22,1,1,2,1,27449
1248417,1,22,2,35,1,1,2,2,285194
1248419,2,22,2,35,1,1,2,2,112726
1248421,1,28,2,35,1,1,2,2,2
1248422,2,24,2,35,1,1,2,2,69879
1248423,2,23,2,35,1,1,2,2,56328
1248424,2,23,2,35,1,1,1,1,96222
1248427,1,23,2,35,1,1,2,1,63429
1248429,1,22,2,35,1,1,2,2,75852
1248432,1,23,2,35,1,1,1,1,116512
1248362,1,23,2,35,1,1,2,1,121891
1248359,1,24,2,35,1,1,1,1,77272
1248358,1,24,2,35,1,1,2,2,159212
1248298,1,26,2,35,1,1,2,1,162254
1248299,1,25,2,35,1,1,2,2,122986
1248322,1,23,2,35,1,1,1,1,67842
1248321,1,23,2,35,1,1,2,2,219622
1248322,1,23,2,35,1,1,2,2,2
1248324,1,25,2,35,1,1,2,2,32382
1248325,1,23,2,35,1,1,1,1,2
1248326,1,23,2,35,1,1,1,1,52233
1248327,1,24,2,35,1,1,2,2,35124
1248328,2,34,2,35,1,1,2,2,84697
1248312,1,27,2,35,1,1,2,2,184379
1248311,1,28,2,35,1,1,2,2,34261
1248312,2,29,2,35,1,1,2,2,141164
1248313,2,23,2,35,1,1,1,1,2
1248314,2,24,2,35,1,1,2,2,131118
1248295,1,23,2,35,1,1,1,1,2
1248315,1,23,2,35,1,1,2,2,64626
1248294,2,27,2,35,1,1,2,2,47564
1248292,2,24,2,35,1,1,1,1,72247
1248276,2,23,2,35,1,1,1,1,128277
1248277,1,23,2,35,1,1,2,2,82948
1248278,2,23,2,35,1,1,2,2,61258
1248279,1,23,2,35,1,1,1,2,92821
1248282,2,25,2,35,1,1,2,2,2
1248281,1,25,2,35,1,1,2,2,132721
1248282,2,37,2,35,1,1,2,1,38739
1248283,2,23,2,35,1,1,2,1,66491
1248284,2,23,2,35,1,1,1,1,35439
1248286,1,26,2,35,1,1,2,2,2
1248287,2,26,2,35,1,1,1,1,2
1248288,1,24,2,35,1,1,2,2,89347
1248289,1,23,2,35,1,1,1,1,2
1248292,1,23,2,35,1,1,2,2,99225
1248291,1,23,2,35,1,1,2,2,129398
1248293,2,23,2,35,1,1,2,1,191665
1248316,1,23,2,35,1,1,1,1,125422
1248317,2,42,2,35,1,1,2,2,89664
1248318,2,26,2,35,1,1,2,2,2
1248341,1,23,2,35,1,1,2,2,261465
1248342,2,24,2,35,1,1,2,2,146863
1248343,2,24,2,35,1,1,2,2,124524
1248344,2,25,2,35,1,1,2,2,464624
1248345,1,23,2,35,1,1,2,2,2
1248346,2,23,2,35,1,1,1,1,129472
1248347,1,23,2,35,1,1,2,2,73656
1248348,1,27,2,35,1,1,2,2,2
1248352,2,23,2,35,1,1,2,2,98474
1248351,2,23,2,35,1,1,2,2,91826
1248352,2,23,2,35,1,1,2,2,127654
1248354,2,23,2,35,1,1,2,2,92128
1248355,2,24,2,35,1,1,2,2,121368
1248356,1,23,2,35,1,1,2,1,2
1248357,1,23,2,35,1,1,2,2,133639
1248342,1,23,2,35,1,1,2,2,52492
1248338,1,23,2,35,1,1,1,1,119213
1248337,1,23,2,35,1,1,2,2,136133
1248336,2,24,2,35,1,1,2,2,177647
1248319,2,34,2,35,1,1,1,1,99222
1248322,2,23,2,35,1,1,2,2,119416
1248321,1,23,2,35,1,1,2,2,91441
1248322,2,25,2,35,1,1,1,1,65837
1248323,1,23,2,35,1,1,2,1,67396
1248324,2,32,2,35,1,1,1,1,122842
1248325,1,23,2,35,1,1,2,2,119416
1248287,2,24,2,35,1,1,2,2,33972
1248327,2,36,2,35,1,1,2,2,2
1248329,1,23,2,35,1,1,1,2,72328
1248332,1,27,2,35,1,1,2,1,91217
1248331,1,23,2,35,1,1,1,1,121512
1248332,1,22,2,35,1,1,2,1,154523
1248333,2,25,2,35,1,1,2,2,272342
1248334,1,23,2,35,1,1,2,2,54162
1248335,1,23,2,35,1,1,2,2,224943
1248328,2,23,2,35,1,1,1,1,197587
1248286,1,27,2,35,1,1,2,2,2
1248283,2,27,2,35,1,1,1,1,152712
1248282,1,27,2,35,1,1,2,1,2
1247836,1,23,2,35,1,1,1,1,128979
1247838,1,23,2,35,1,1,1,1,359744
1247839,2,31,2,35,1,1,2,2,43272
1247842,1,31,2,35,1,1,2,2,79222
1247841,1,22,2,35,1,1,1,1,2
1247843,2,22,2,35,1,1,1,2,124464
1247844,1,24,2,35,1,1,2,2,2
1247845,1,23,2,35,1,1,1,1,235523
1247847,2,23,2,35,1,1,2,2,2
1247848,2,36,2,35,1,1,2,2,2
1247849,1,24,2,35,1,1,2,2,125278
1247852,1,23,2,35,1,1,2,2,228664
1247851,2,22,2,35,1,1,1,1,68725
1247853,2,34,2,35,1,1,1,1,96432
1247854,2,25,2,35,1,1,2,2,136453
1247834,2,22,2,35,1,1,1,1,196521
1247855,1,73,2,35,1,1,2,2,91187
1247833,2,31,2,35,1,1,2,2,2
1247832,2,23,2,35,1,1,1,1,187546
1247829,1,23,2,35,1,1,1,1,74783
1247811,2,23,2,35,1,1,2,2,63347
1247812,2,32,2,35,1,1,2,2,57236
1247813,1,23,2,35,1,1,2,2,237552
1247814,1,23,2,35,1,1,1,1,59223
1247815,1,23,2,35,1,1,2,1,74848
1247817,1,23,2,35,1,1,2,2,115157
1247818,1,23,2,35,1,1,1,1,2
1247819,1,24,2,35,1,1,1,1,88237
1247822,1,22,2,35,1,1,2,2,74572
1247823,2,32,2,35,1,1,2,2,162953
1247824,2,23,2,35,1,1,2,2,126723
1247826,2,23,2,35,1,1,2,2,117257
1247827,2,22,2,35,1,1,1,1,125899
1247829,2,23,2,35,1,1,2,2,129622
1247832,2,23,2,35,1,1,2,2,177295
1247828,1,23,2,35,1,1,2,2,194537
1247857,1,36,2,35,1,1,1,1,2
1247859,1,26,2,35,1,1,2,2,58825
1247887,1,23,2,35,1,1,2,2,2
1247888,2,56,2,35,1,1,1,1,123827
1247892,2,26,2,35,1,1,2,2,47253
1247892,2,22,2,35,1,1,2,2,49282
1247893,1,27,2,35,1,1,1,1,82554
1247894,2,25,2,35,1,1,1,1,162627
1247895,1,54,2,35,1,1,1,1,123827
1247896,1,26,2,35,1,1,2,2,122398
1247898,1,23,2,35,1,1,2,2,152781
1247922,1,23,2,35,1,1,2,2,147578
1247921,2,32,2,35,1,1,2,2,2
1247922,1,23,2,35,1,1,2,2,85634
1247923,1,23,2,35,1,1,2,2,129156
1247925,1,28,2,35,1,1,2,2,118193
1247927,1,23,2,35,1,1,2,2,126299
1247886,2,2,2,2,2,2,2,2,2
1247858,1,25,2,35,1,1,2,2,2
1247884,2,22,2,35,1,1,1,1,82425
1247882,1,23,2,35,1,1,1,1,154422
1247861,1,23,2,35,1,1,2,2,57824
1247862,2,33,2,35,1,1,2,2,85293
1247863,1,23,2,35,1,1,2,2,2
1247865,2,23,2,35,1,1,2,2,242197
1247866,2,23,2,35,1,1,2,2,82259
1247867,2,33,2,35,1,1,2,2,2
1247868,1,29,2,35,1,1,1,1,411642
1247869,1,23,2,35,1,1,2,2,142852
1247872,2,22,2,35,1,1,2,2,129417
1247872,1,23,2,35,1,1,2,2,2
1247873,1,32,2,35,1,1,2,2,52328
1247876,1,22,2,35,1,1,2,2,89223
1247879,1,23,2,35,1,1,2,2,167934
1247882,2,23,2,35,1,1,1,1,96292
1247881,1,39,2,35,1,1,2,2,71562
1247883,1,43,2,35,1,1,2,2,129992
1247827,1,23,2,35,1,1,2,2,76817
1247826,1,23,2,35,1,1,1,1,128667
1247825,2,23,2,35,1,1,2,2,77172
1247723,1,23,2,35,1,1,2,1,66274
1247724,1,22,2,35,1,1,2,1,121877
1247726,2,27,2,35,1,1,2,1,32679
1247727,2,22,2,35,1,1,2,2,72315
1247729,2,22,2,35,1,1,2,2,93421
1247732,1,27,2,35,1,1,2,2,252644
1247733,1,36,2,35,1,1,2,2,65393
1247734,2,23,2,35,1,1,2,2,122812
1247736,2,27,2,35,1,1,2,2,2
1247737,2,44,2,35,1,1,2,2,69526
1247738,1,23,2,35,1,1,2,2,161181
1247739,1,23,2,35,1,1,2,2,143149
1247741,1,25,2,35,1,1,2,2,2
1247742,1,22,2,35,1,1,1,1,41295
1247744,1,25,2,35,1,1,2,2,39199
1247721,1,22,2,35,1,1,1,2,68622
1247747,1,23,2,35,1,1,2,2,52887
1247722,1,23,2,35,1,1,2,2,33869
1247718,2,23,2,35,1,1,2,2,287639
1247722,2,25,2,35,1,1,2,2,87985
1247721,2,23,2,35,1,1,2,2,452282
1247722,1,23,2,35,1,1,2,2,72853
1247723,2,23,2,35,1,1,1,1,263929
1247724,1,22,2,35,1,1,1,1,122565
1247726,1,23,2,35,1,1,1,1,65786
1247727,2,23,2,35,1,1,1,1,124334
1247728,1,24,2,35,1,1,2,1,56823
1247729,1,24,2,35,1,1,2,2,125665
1247712,1,23,2,35,1,1,1,2,122683
1247713,2,32,2,35,1,1,2,2,131342
1247714,1,23,2,35,1,1,1,1,32723
1247715,2,23,2,35,1,1,2,2,111121
1247716,1,23,2,35,1,1,2,2,114572
1247717,1,23,2,35,1,1,2,1,42272
1247719,1,24,2,35,1,1,1,1,2
1247748,2,28,2,35,1,1,1,1,66612
1247749,1,27,2,35,1,1,1,1,97972
1247752,1,22,2,35,1,1,1,1,29811
1247786,1,22,2,35,1,1,2,2,98276
1247788,2,23,2,35,1,1,2,2,2
1247789,1,58,2,35,1,1,1,1,111274
1247792,2,23,2,35,1,1,2,1,92933
1247791,2,32,2,35,1,1,1,1,138237
1247792,2,22,2,35,1,1,2,2,2
1247794,1,28,2,35,1,1,1,1,122937
1247795,2,32,2,35,1,1,1,1,2
1247796,2,31,2,35,1,1,2,2,2
1247797,1,18,2,35,1,1,1,1,91259
1247798,2,26,2,35,1,1,2,2,43623
1247799,2,29,2,35,1,1,1,2,123195
1247822,2,24,2,35,1,1,2,2,62569
1247821,1,23,2,35,1,1,2,2,81564
1247823,1,23,2,35,1,1,2,2,42839
1247785,2,23,2,35,1,1,1,1,122968
1247784,2,24,2,35,1,1,2,1,111222
1247782,1,23,2,35,1,1,1,1,61559
1247781,2,23,2,35,1,1,2,2,123541
1247754,1,24,2,35,1,1,2,2,2
1247755,2,23,2,35,1,1,1,1,169733
1247757,1,22,2,35,1,1,1,1,75529
1247758,1,23,2,35,1,1,2,2,315937
1247759,1,24,2,35,1,1,2,2,144731
1247762,2,22,2,35,1,1,1,2,122274
1247763,1,23,2,35,1,1,2,2,92791
1247928,2,23,2,35,1,1,2,2,86889
1247764,1,37,2,35,1,1,1,1,154389
1247772,1,28,2,35,1,1,2,2,145184
1247771,2,22,2,35,1,1,1,2,2
1247773,1,23,2,35,1,1,2,2,54525
1247774,2,23,2,35,1,1,2,2,129535
1247776,2,38,2,35,1,1,1,1,35818
1247779,1,23,2,35,1,1,2,1,93542
1247782,2,28,2,35,1,1,2,2,75278
1247767,1,26,2,35,1,1,2,2,89913
1246863,2,23,2,35,1,1,2,2,145696
1247929,2,23,2,35,1,1,1,1,2
1247911,1,23,2,35,1,1,2,2,231452
1248221,1,25,2,35,1,1,2,1,59946
1248222,1,23,2,35,1,1,2,2,132224
1248223,1,23,2,35,1,1,1,1,78622
1248224,1,23,2,35,1,1,2,2,2
1248225,2,25,2,35,1,1,2,2,2
1248226,2,26,2,35,1,1,2,2,125145
1248227,1,23,2,35,1,1,1,1,147583
1248228,2,23,2,35,1,1,2,2,125742
1248229,2,23,2,35,1,1,1,1,99236
1248232,1,23,2,35,1,1,1,1,86251
1248231,1,24,2,35,1,1,2,2,97681
1248232,1,23,2,35,1,1,2,2,37298
1248233,1,23,2,35,1,1,2,2,63978
1248235,1,23,2,35,1,1,2,2,169135
1248236,1,23,2,35,1,1,1,1,2
1248222,2,27,2,35,1,1,2,2,2
1248237,1,32,2,35,1,1,2,2,2
1248219,1,27,2,35,1,1,2,2,632246
1248217,2,23,2,35,1,1,2,2,72122
1248221,2,29,2,35,1,1,2,2,2
1248222,1,25,2,35,1,1,1,1,73848
1248223,1,23,2,35,1,1,2,2,39429
1248224,1,27,2,35,1,1,2,2,53314
1248225,2,23,2,35,1,1,2,2,31791
1248226,2,23,2,35,1,1,2,2,84892
1248227,1,23,2,35,1,1,2,2,134482
1248228,2,23,2,35,1,1,2,2,2
1248229,2,23,2,35,1,1,2,2,2
1248212,2,23,2,35,1,1,1,1,46127
1248211,1,23,2,35,1,1,2,2,2
1248212,1,25,2,35,1,1,2,2,83629
1248213,2,25,2,35,1,1,1,1,37835
1248214,2,23,2,35,1,1,2,2,49921
1248216,1,35,2,35,1,1,2,2,54174
1248218,2,24,2,35,1,1,2,2,64983
1248222,1,23,2,35,1,1,2,2,39417
1248238,2,27,2,35,1,1,2,2,125957
1248242,2,24,2,35,1,1,2,2,2
1248266,2,23,2,35,1,1,1,1,136324
1248267,2,23,2,35,1,1,2,2,47982
1248268,1,23,2,35,1,1,1,1,68454
1248269,2,23,2,35,1,1,2,2,127552
1248272,1,23,2,35,1,1,2,2,71542
1248271,1,23,2,35,1,1,2,2,2
1248272,1,23,2,35,1,1,2,2,42555
1248273,2,24,2,35,1,1,2,2,43269
1248274,1,23,2,35,1,1,2,2,62395
1248275,1,22,2,35,1,1,2,2,27128
1248277,2,23,2,35,1,1,1,1,121866
1248278,1,23,2,35,1,1,2,2,2
1248279,1,23,2,35,1,1,1,1,113787
1248282,2,23,2,35,1,1,2,2,2
1248281,2,24,2,35,1,1,1,1,73527
1248265,1,23,2,35,1,1,1,1,125845
1248239,1,25,2,35,1,1,2,2,52543
1248264,2,24,2,35,1,1,2,2,77797
1248261,2,22,2,35,1,1,2,2,2
1248241,1,23,2,35,1,1,2,2,227214
1248242,1,25,2,35,1,1,1,1,2
1248243,2,24,2,35,1,1,2,2,2
1248244,1,23,2,35,1,1,2,2,79826
1248245,1,23,2,35,1,1,2,2,125442
1248247,1,23,2,35,1,1,1,1,32959
1248248,1,24,2,35,1,1,2,2,149394
1248252,2,25,2,35,1,1,2,2,2
1248251,1,23,2,35,1,1,2,2,2
1248252,2,24,2,35,1,1,2,2,27659
1248253,1,23,2,35,1,1,2,2,112279
1248255,1,28,2,35,1,1,2,1,2
1248256,2,24,2,35,1,1,2,2,41692
